Timpstemp, imgid, lat, lon, alt, s_variance_m_s, c_variance_rad, fix_type, eph_m, epv_m, vel_n_m_s, vel_e_m_s, vel_d_m_s, num_sat,,,,
1950534965,58167,47.3860073,8.5434004,467.124,0.930000007,0.766993463,3,8.706000328,1.29E-43,-1.009999991,0.439999998,0.379999995,8,,,, 
1950561060,58168,47.3860053,8.5434013,466.951,1.029999971,0.767037273,3,8.706000328,1.29E-43,-1.090000033,0.289999992,0.48999998,8,,,, 
1950594393,58169,47.3860053,8.5434013,466.951,1.029999971,0.767037273,3,8.706000328,1.29E-43,-1.090000033,0.289999992,0.48999998,8,,,, 
1950627726,58170,47.3860053,8.5434013,466.951,1.029999971,0.767037273,3,8.706000328,1.29E-43,-1.090000033,0.289999992,0.48999998,8,,,, 
1950661059,58171,47.3860053,8.5434013,466.951,1.029999971,0.767037273,3,8.706000328,1.29E-43,-1.090000033,0.289999992,0.48999998,8,,,, 
1950694392,58172,47.3860053,8.5434013,466.951,1.029999971,0.767037273,3,8.706000328,1.29E-43,-1.090000033,0.289999992,0.48999998,8,,,, 
1950727725,58173,47.3860053,8.5434013,466.951,1.029999971,0.767037273,3,8.706000328,1.29E-43,-1.090000033,0.289999992,0.48999998,8,,,, 
1950764883,58174,47.3860035,8.5434024,466.782,0.98999995,0.767078936,3,8.697999954,1.29E-43,-1,0.359999985,0.48999998,8,,,, 
1950798216,58175,47.3860035,8.5434024,466.782,0.98999995,0.767078936,3,8.697999954,1.29E-43,-1,0.359999985,0.48999998,8,,,, 
1950831549,58176,47.3860035,8.5434024,466.782,0.98999995,0.767078936,3,8.697999954,1.29E-43,-1,0.359999985,0.48999998,8,,,, 
1950864882,58177,47.3860035,8.5434024,466.782,0.98999995,0.767078936,3,8.697999954,1.29E-43,-1,0.359999985,0.48999998,8,,,, 
1950898215,58178,47.3860035,8.5434024,466.782,0.98999995,0.767078936,3,8.697999954,1.29E-43,-1,0.359999985,0.48999998,8,,,, 
1950931548,58179,47.3860035,8.5434024,466.782,0.98999995,0.767078936,3,8.697999954,1.29E-43,-1,0.359999985,0.48999998,8,,,, 
1950966826,58180,47.3860026,8.5434041,466.522,0.930000007,0.767117739,3,8.692000389,1.29E-43,-0.839999974,0.5,0.469999999,8,,,, 
1951000159,58181,47.3860026,8.5434041,466.522,0.930000007,0.767117739,3,8.692000389,1.29E-43,-0.839999974,0.5,0.469999999,8,,,, 
1951033492,58182,47.3860026,8.5434041,466.522,0.930000007,0.767117739,3,8.692000389,1.29E-43,-0.839999974,0.5,0.469999999,8,,,, 
1951066825,58183,47.3860026,8.5434041,466.522,0.930000007,0.767117739,3,8.692000389,1.29E-43,-0.839999974,0.5,0.469999999,8,,,, 
1951100158,58184,47.3860026,8.5434041,466.522,0.930000007,0.767117739,3,8.692000389,1.29E-43,-0.839999974,0.5,0.469999999,8,,,, 
1951133491,58185,47.3860026,8.5434041,466.522,0.930000007,0.767117739,3,8.692000389,1.29E-43,-0.839999974,0.5,0.469999999,8,,,, 
1951166605,58186,47.3860022,8.5434064,466.315,0.789999962,0.767148256,3,8.68500042,1.29E-43,-0.509999991,0.589999974,0.340000004,8,,,, 
1951199938,58187,47.3860022,8.5434064,466.315,0.789999962,0.767148256,3,8.68500042,1.29E-43,-0.509999991,0.589999974,0.340000004,8,,,, 
1951233271,58188,47.3860022,8.5434064,466.315,0.789999962,0.767148256,3,8.68500042,1.29E-43,-0.509999991,0.589999974,0.340000004,8,,,, 
1951266604,58189,47.3860022,8.5434064,466.315,0.789999962,0.767148256,3,8.68500042,1.29E-43,-0.509999991,0.589999974,0.340000004,8,,,, 
1951299937,58190,47.3860022,8.5434064,466.315,0.789999962,0.767148256,3,8.68500042,1.29E-43,-0.509999991,0.589999974,0.340000004,8,,,, 
1951333270,58191,47.3860022,8.5434064,466.315,0.789999962,0.767148256,3,8.68500042,1.29E-43,-0.509999991,0.589999974,0.340000004,8,,,, 
1951365326,58192,47.386001,8.5434085,466.146,0.839999974,0.767193139,3,8.68100071,1.29E-43,-0.930000007,0.769999981,0.340000004,8,,,, 
1951398659,58193,47.386001,8.5434085,466.146,0.839999974,0.767193139,3,8.68100071,1.29E-43,-0.930000007,0.769999981,0.340000004,8,,,, 
1951431992,58194,47.386001,8.5434085,466.146,0.839999974,0.767193139,3,8.68100071,1.29E-43,-0.930000007,0.769999981,0.340000004,8,,,, 
1951465325,58195,47.386001,8.5434085,466.146,0.839999974,0.767193139,3,8.68100071,1.29E-43,-0.930000007,0.769999981,0.340000004,8,,,, 
1951498658,58196,47.386001,8.5434085,466.146,0.839999974,0.767193139,3,8.68100071,1.29E-43,-0.930000007,0.769999981,0.340000004,8,,,, 
1951531991,58197,47.386001,8.5434085,466.146,0.839999974,0.767193139,3,8.68100071,1.29E-43,-0.930000007,0.769999981,0.340000004,8,,,, 
1951566108,58198,47.3860001,8.5434108,466.032,0.789999962,0.767222762,3,8.677000046,1.29E-43,-0.579999983,0.589999974,0.039999999,8,,,, 
1951599441,58199,47.3860001,8.5434108,466.032,0.789999962,0.767222762,3,8.677000046,1.29E-43,-0.579999983,0.589999974,0.039999999,8,,,, 
1951632774,58200,47.3860001,8.5434108,466.032,0.789999962,0.767222762,3,8.677000046,1.29E-43,-0.579999983,0.589999974,0.039999999,8,,,, 
1951666107,58201,47.3860001,8.5434108,466.032,0.789999962,0.767222762,3,8.677000046,1.29E-43,-0.579999983,0.589999974,0.039999999,8,,,, 
1951699440,58202,47.3860001,8.5434108,466.032,0.789999962,0.767222762,3,8.677000046,1.29E-43,-0.579999983,0.589999974,0.039999999,8,,,, 
1951732773,58203,47.3860001,8.5434108,466.032,0.789999962,0.767222762,3,8.677000046,1.29E-43,-0.579999983,0.589999974,0.039999999,8,,,, 
1951764881,58204,47.3859993,8.5434127,465.936,0.799999952,0.76725471,3,8.67400074,1.29E-43,-0.649999976,0.610000014,-0.029999999,8,,,, 
1951798214,58205,47.3859993,8.5434127,465.936,0.799999952,0.76725471,3,8.67400074,1.29E-43,-0.649999976,0.610000014,-0.029999999,8,,,, 
1951831547,58206,47.3859993,8.5434127,465.936,0.799999952,0.76725471,3,8.67400074,1.29E-43,-0.649999976,0.610000014,-0.029999999,8,,,, 
1951864880,58207,47.3859993,8.5434127,465.936,0.799999952,0.76725471,3,8.67400074,1.29E-43,-0.649999976,0.610000014,-0.029999999,8,,,, 
1951898213,58208,47.3859993,8.5434127,465.936,0.799999952,0.76725471,3,8.67400074,1.29E-43,-0.649999976,0.610000014,-0.029999999,8,,,, 
1951931546,58209,47.3859993,8.5434127,465.936,0.799999952,0.76725471,3,8.67400074,1.29E-43,-0.649999976,0.610000014,-0.029999999,8,,,, 
1951972912,58210,47.3859991,8.5434153,465.669,0.769999981,0.767288744,3,8.673000336,1.29E-43,-0.269999981,0.899999976,0.179999992,8,,,, 
1952006245,58211,47.3859991,8.5434153,465.669,0.769999981,0.767288744,3,8.673000336,1.29E-43,-0.269999981,0.899999976,0.179999992,8,,,, 
1952039578,58212,47.3859991,8.5434153,465.669,0.769999981,0.767288744,3,8.673000336,1.29E-43,-0.269999981,0.899999976,0.179999992,8,,,, 
1952072911,58213,47.3859991,8.5434153,465.669,0.769999981,0.767288744,3,8.673000336,1.29E-43,-0.269999981,0.899999976,0.179999992,8,,,, 
1952106244,58214,47.3859991,8.5434153,465.669,0.769999981,0.767288744,3,8.673000336,1.29E-43,-0.269999981,0.899999976,0.179999992,8,,,, 
1952139577,58215,47.3859991,8.5434153,465.669,0.769999981,0.767288744,3,8.673000336,1.29E-43,-0.269999981,0.899999976,0.179999992,8,,,, 
1952165550,58216,47.3859982,8.5434175,465.391,0.810000002,0.767324388,3,8.671000481,1.29E-43,-0.659999967,0.680000007,0.310000002,8,,,, 
1952198883,58217,47.3859982,8.5434175,465.391,0.810000002,0.767324388,3,8.671000481,1.29E-43,-0.659999967,0.680000007,0.310000002,8,,,, 
1952232216,58218,47.3859982,8.5434175,465.391,0.810000002,0.767324388,3,8.671000481,1.29E-43,-0.659999967,0.680000007,0.310000002,8,,,, 
1952265549,58219,47.3859982,8.5434175,465.391,0.810000002,0.767324388,3,8.671000481,1.29E-43,-0.659999967,0.680000007,0.310000002,8,,,, 
1952298882,58220,47.3859982,8.5434175,465.391,0.810000002,0.767324388,3,8.671000481,1.29E-43,-0.659999967,0.680000007,0.310000002,8,,,, 
1952332215,58221,47.3859982,8.5434175,465.391,0.810000002,0.767324388,3,8.671000481,1.29E-43,-0.659999967,0.680000007,0.310000002,8,,,, 
1952367291,58222,47.3859975,8.5434196,465.32,0.769999981,0.767354906,3,8.666000366,1.29E-43,-0.239999995,0.75,0.340000004,8,,,, 
1952400624,58223,47.3859975,8.5434196,465.32,0.769999981,0.767354906,3,8.666000366,1.29E-43,-0.239999995,0.75,0.340000004,8,,,, 
1952433957,58224,47.3859975,8.5434196,465.32,0.769999981,0.767354906,3,8.666000366,1.29E-43,-0.239999995,0.75,0.340000004,8,,,, 
1952467290,58225,47.3859975,8.5434196,465.32,0.769999981,0.767354906,3,8.666000366,1.29E-43,-0.239999995,0.75,0.340000004,8,,,, 
1952500623,58226,47.3859975,8.5434196,465.32,0.769999981,0.767354906,3,8.666000366,1.29E-43,-0.239999995,0.75,0.340000004,8,,,, 
1952533956,58227,47.3859975,8.5434196,465.32,0.769999981,0.767354906,3,8.666000366,1.29E-43,-0.239999995,0.75,0.340000004,8,,,, 
1952566132,58228,47.3859959,8.543421,465.365,0.879999995,0.76738894,3,8.663000107,1.29E-43,-0.699999988,0.539999962,0.340000004,8,,,, 
1952599465,58229,47.3859959,8.543421,465.365,0.879999995,0.76738894,3,8.663000107,1.29E-43,-0.699999988,0.539999962,0.340000004,8,,,, 
1952632798,58230,47.3859959,8.543421,465.365,0.879999995,0.76738894,3,8.663000107,1.29E-43,-0.699999988,0.539999962,0.340000004,8,,,, 
1952666131,58231,47.3859959,8.543421,465.365,0.879999995,0.76738894,3,8.663000107,1.29E-43,-0.699999988,0.539999962,0.340000004,8,,,, 
1952699464,58232,47.3859959,8.543421,465.365,0.879999995,0.76738894,3,8.663000107,1.29E-43,-0.699999988,0.539999962,0.340000004,8,,,, 
1952732797,58233,47.3859959,8.543421,465.365,0.879999995,0.76738894,3,8.663000107,1.29E-43,-0.699999988,0.539999962,0.340000004,8,,,, 
1952764927,58234,47.3859934,8.5434219,465.443,1.029999971,0.767433286,3,8.663000107,1.29E-43,-1.120000005,0.459999979,0.310000002,8,,,, 
1952798260,58235,47.3859934,8.5434219,465.443,1.029999971,0.767433286,3,8.663000107,1.29E-43,-1.120000005,0.459999979,0.310000002,8,,,, 
1952831593,58236,47.3859934,8.5434219,465.443,1.029999971,0.767433286,3,8.663000107,1.29E-43,-1.120000005,0.459999979,0.310000002,8,,,, 
1952864926,58237,47.3859934,8.5434219,465.443,1.029999971,0.767433286,3,8.663000107,1.29E-43,-1.120000005,0.459999979,0.310000002,8,,,, 
1952898259,58238,47.3859934,8.5434219,465.443,1.029999971,0.767433286,3,8.663000107,1.29E-43,-1.120000005,0.459999979,0.310000002,8,,,, 
1952931592,58239,47.3859934,8.5434219,465.443,1.029999971,0.767433286,3,8.663000107,1.29E-43,-1.120000005,0.459999979,0.310000002,8,,,, 
1952971689,58240,47.3859908,8.5434227,465.539,1.049999952,0.767480016,3,8.664000511,1.29E-43,-1.199999929,0.439999998,0.259999991,8,,,, 
1953005022,58241,47.3859908,8.5434227,465.539,1.049999952,0.767480016,3,8.664000511,1.29E-43,-1.199999929,0.439999998,0.259999991,8,,,, 
1953038355,58242,47.3859908,8.5434227,465.539,1.049999952,0.767480016,3,8.664000511,1.29E-43,-1.199999929,0.439999998,0.259999991,8,,,, 
1953071688,58243,47.3859908,8.5434227,465.539,1.049999952,0.767480016,3,8.664000511,1.29E-43,-1.199999929,0.439999998,0.259999991,8,,,, 
1953105021,58244,47.3859908,8.5434227,465.539,1.049999952,0.767480016,3,8.664000511,1.29E-43,-1.199999929,0.439999998,0.259999991,8,,,, 
1953138354,58245,47.3859908,8.5434227,465.539,1.049999952,0.767480016,3,8.664000511,1.29E-43,-1.199999929,0.439999998,0.259999991,8,,,, 
1953165374,58246,47.3859879,8.5434232,465.493,1.159999967,0.534969747,3,8.660000801,1.29E-43,-1.730000019,0.02,-0.02,8,,,, 
1953198707,58247,47.3859879,8.5434232,465.493,1.159999967,0.534969747,3,8.660000801,1.29E-43,-1.730000019,0.02,-0.02,8,,,, 
1953232040,58248,47.3859879,8.5434232,465.493,1.159999967,0.534969747,3,8.660000801,1.29E-43,-1.730000019,0.02,-0.02,8,,,, 
1953265373,58249,47.3859879,8.5434232,465.493,1.159999967,0.534969747,3,8.660000801,1.29E-43,-1.730000019,0.02,-0.02,8,,,, 
1953298706,58250,47.3859879,8.5434232,465.493,1.159999967,0.534969747,3,8.660000801,1.29E-43,-1.730000019,0.02,-0.02,8,,,, 
1953332039,58251,47.3859879,8.5434232,465.493,1.159999967,0.534969747,3,8.660000801,1.29E-43,-1.730000019,0.02,-0.02,8,,,, 
1953364227,58252,47.3859861,8.5434241,465.414,1.079999924,0.535030663,3,8.663000107,1.29E-43,-1.159999967,0.189999998,-0.189999998,8,,,, 
1953397560,58253,47.3859861,8.5434241,465.414,1.079999924,0.535030663,3,8.663000107,1.29E-43,-1.159999967,0.189999998,-0.189999998,8,,,, 
1953430893,58254,47.3859861,8.5434241,465.414,1.079999924,0.535030663,3,8.663000107,1.29E-43,-1.159999967,0.189999998,-0.189999998,8,,,, 
1953464226,58255,47.3859861,8.5434241,465.414,1.079999924,0.535030663,3,8.663000107,1.29E-43,-1.159999967,0.189999998,-0.189999998,8,,,, 
1953497559,58256,47.3859861,8.5434241,465.414,1.079999924,0.535030663,3,8.663000107,1.29E-43,-1.159999967,0.189999998,-0.189999998,8,,,, 
1953530892,58257,47.3859861,8.5434241,465.414,1.079999924,0.535030663,3,8.663000107,1.29E-43,-1.159999967,0.189999998,-0.189999998,8,,,, 
1953563053,58258,47.3859839,8.5434245,465.385,1.169999957,0.763712585,3,8.666000366,1.29E-43,-1.350000024,0.189999998,-0.219999999,8,,,, 
1953596386,58259,47.3859839,8.5434245,465.385,1.169999957,0.763712585,3,8.666000366,1.29E-43,-1.350000024,0.189999998,-0.219999999,8,,,, 
1953629719,58260,47.3859839,8.5434245,465.385,1.169999957,0.763712585,3,8.666000366,1.29E-43,-1.350000024,0.189999998,-0.219999999,8,,,, 
1953663052,58261,47.3859839,8.5434245,465.385,1.169999957,0.763712585,3,8.666000366,1.29E-43,-1.350000024,0.189999998,-0.219999999,8,,,, 
1953696385,58262,47.3859839,8.5434245,465.385,1.169999957,0.763712585,3,8.666000366,1.29E-43,-1.350000024,0.189999998,-0.219999999,8,,,, 
1953729718,58263,47.3859839,8.5434245,465.385,1.169999957,0.763712585,3,8.666000366,1.29E-43,-1.350000024,0.189999998,-0.219999999,8,,,, 
1953761874,58264,47.385981,8.5434244,465.438,1.269999981,0.665044248,3,8.672000885,1.29E-43,-1.620000005,-0.099999994,-0.359999985,8,,,, 
1953795207,58265,47.385981,8.5434244,465.438,1.269999981,0.665044248,3,8.672000885,1.29E-43,-1.620000005,-0.099999994,-0.359999985,8,,,, 
1953828540,58266,47.385981,8.5434244,465.438,1.269999981,0.665044248,3,8.672000885,1.29E-43,-1.620000005,-0.099999994,-0.359999985,8,,,, 
1953861873,58267,47.385981,8.5434244,465.438,1.269999981,0.665044248,3,8.672000885,1.29E-43,-1.620000005,-0.099999994,-0.359999985,8,,,, 
1953895206,58268,47.385981,8.5434244,465.438,1.269999981,0.665044248,3,8.672000885,1.29E-43,-1.620000005,-0.099999994,-0.359999985,8,,,, 
1953928539,58269,47.385981,8.5434244,465.438,1.269999981,0.665044248,3,8.672000885,1.29E-43,-1.620000005,-0.099999994,-0.359999985,8,,,, 
1953971817,58270,47.3859778,8.5434235,465.494,1.319999933,0.570691228,3,8.677000046,1.29E-43,-1.789999962,-0.299999982,-0.359999985,8,,,, 
1954005150,58271,47.3859778,8.5434235,465.494,1.319999933,0.570691228,3,8.677000046,1.29E-43,-1.789999962,-0.299999982,-0.359999985,8,,,, 
1954038483,58272,47.3859778,8.5434235,465.494,1.319999933,0.570691228,3,8.677000046,1.29E-43,-1.789999962,-0.299999982,-0.359999985,8,,,, 
1954071816,58273,47.3859778,8.5434235,465.494,1.319999933,0.570691228,3,8.677000046,1.29E-43,-1.789999962,-0.299999982,-0.359999985,8,,,, 
1954105149,58274,47.3859778,8.5434235,465.494,1.319999933,0.570691228,3,8.677000046,1.29E-43,-1.789999962,-0.299999982,-0.359999985,8,,,, 
1954138482,58275,47.3859778,8.5434235,465.494,1.319999933,0.570691228,3,8.677000046,1.29E-43,-1.789999962,-0.299999982,-0.359999985,8,,,, 
1954166485,58276,47.3859762,8.5434244,465.438,1.100000024,0.570751071,3,8.68200016,1.29E-43,-1.159999967,0.209999993,-0.409999996,8,,,, 
1954199818,58277,47.3859762,8.5434244,465.438,1.100000024,0.570751071,3,8.68200016,1.29E-43,-1.159999967,0.209999993,-0.409999996,8,,,, 
1954233151,58278,47.3859762,8.5434244,465.438,1.100000024,0.570751071,3,8.68200016,1.29E-43,-1.159999967,0.209999993,-0.409999996,8,,,, 
1954266484,58279,47.3859762,8.5434244,465.438,1.100000024,0.570751071,3,8.68200016,1.29E-43,-1.159999967,0.209999993,-0.409999996,8,,,, 
1954299817,58280,47.3859762,8.5434244,465.438,1.100000024,0.570751071,3,8.68200016,1.29E-43,-1.159999967,0.209999993,-0.409999996,8,,,, 
1954333150,58281,47.3859762,8.5434244,465.438,1.100000024,0.570751071,3,8.68200016,1.29E-43,-1.159999967,0.209999993,-0.409999996,8,,,, 
1954365306,58282,47.3859751,8.5434262,465.285,0.909999967,0.570809186,3,8.686000824,1.29E-43,-0.97999996,0.560000002,-0.429999977,8,,,, 
1954398639,58283,47.3859751,8.5434262,465.285,0.909999967,0.570809186,3,8.686000824,1.29E-43,-0.97999996,0.560000002,-0.429999977,8,,,, 
1954431972,58284,47.3859751,8.5434262,465.285,0.909999967,0.570809186,3,8.686000824,1.29E-43,-0.97999996,0.560000002,-0.429999977,8,,,, 
1954465305,58285,47.3859751,8.5434262,465.285,0.909999967,0.570809186,3,8.686000824,1.29E-43,-0.97999996,0.560000002,-0.429999977,8,,,, 
1954498638,58286,47.3859751,8.5434262,465.285,0.909999967,0.570809186,3,8.686000824,1.29E-43,-0.97999996,0.560000002,-0.429999977,8,,,, 
1954531971,58287,47.3859751,8.5434262,465.285,0.909999967,0.570809186,3,8.686000824,1.29E-43,-0.97999996,0.560000002,-0.429999977,8,,,, 
1954567127,58288,47.3859724,8.5434264,465.369,1.179999948,0.570882499,3,8.695000649,1.29E-43,-1.459999919,0.119999997,-0.439999998,8,,,, 
1954600460,58289,47.3859724,8.5434264,465.369,1.179999948,0.570882499,3,8.695000649,1.29E-43,-1.459999919,0.119999997,-0.439999998,8,,,, 
1954633793,58290,47.3859724,8.5434264,465.369,1.179999948,0.570882499,3,8.695000649,1.29E-43,-1.459999919,0.119999997,-0.439999998,8,,,, 
1954667126,58291,47.3859724,8.5434264,465.369,1.179999948,0.570882499,3,8.695000649,1.29E-43,-1.459999919,0.119999997,-0.439999998,8,,,, 
1954700459,58292,47.3859724,8.5434264,465.369,1.179999948,0.570882499,3,8.695000649,1.29E-43,-1.459999919,0.119999997,-0.439999998,8,,,, 
1954733792,58293,47.3859724,8.5434264,465.369,1.179999948,0.570882499,3,8.695000649,1.29E-43,-1.459999919,0.119999997,-0.439999998,8,,,, 
1954766962,58294,47.3859714,8.5434278,465.403,0.889999986,0.570937276,3,8.705000877,1.29E-43,-0.75,0.349999994,-0.779999971,8,,,, 
1954800295,58295,47.3859714,8.5434278,465.403,0.889999986,0.570937276,3,8.705000877,1.29E-43,-0.75,0.349999994,-0.779999971,8,,,, 
1954833628,58296,47.3859714,8.5434278,465.403,0.889999986,0.570937276,3,8.705000877,1.29E-43,-0.75,0.349999994,-0.779999971,8,,,, 
1954866961,58297,47.3859714,8.5434278,465.403,0.889999986,0.570937276,3,8.705000877,1.29E-43,-0.75,0.349999994,-0.779999971,8,,,, 
1954900294,58298,47.3859714,8.5434278,465.403,0.889999986,0.570937276,3,8.705000877,1.29E-43,-0.75,0.349999994,-0.779999971,8,,,, 
1954933627,58299,47.3859714,8.5434278,465.403,0.889999986,0.570937276,3,8.705000877,1.29E-43,-0.75,0.349999994,-0.779999971,8,,,, 
1954966821,58300,47.3859699,8.5434286,465.277,1.059999943,0.570988417,3,8.715000153,1.29E-43,-0.97999996,0.280000001,-0.319999993,8,,,, 
1955000154,58301,47.3859699,8.5434286,465.277,1.059999943,0.570988417,3,8.715000153,1.29E-43,-0.97999996,0.280000001,-0.319999993,8,,,, 
1955033487,58302,47.3859699,8.5434286,465.277,1.059999943,0.570988417,3,8.715000153,1.29E-43,-0.97999996,0.280000001,-0.319999993,8,,,, 
1955066820,58303,47.3859699,8.5434286,465.277,1.059999943,0.570988417,3,8.715000153,1.29E-43,-0.97999996,0.280000001,-0.319999993,8,,,, 
1955100153,58304,47.3859699,8.5434286,465.277,1.059999943,0.570988417,3,8.715000153,1.29E-43,-0.97999996,0.280000001,-0.319999993,8,,,, 
1955133486,58305,47.3859699,8.5434286,465.277,1.059999943,0.570988417,3,8.715000153,1.29E-43,-0.97999996,0.280000001,-0.319999993,8,,,, 
1955167443,58306,47.385968,8.5434284,465.245,1.299999952,0.571051121,3,8.726000786,1.29E-43,-1.179999948,-0.199999988,-0.379999995,8,,,, 
1955200776,58307,47.385968,8.5434284,465.245,1.299999952,0.571051121,3,8.726000786,1.29E-43,-1.179999948,-0.199999988,-0.379999995,8,,,, 
1955234109,58308,47.385968,8.5434284,465.245,1.299999952,0.571051121,3,8.726000786,1.29E-43,-1.179999948,-0.199999988,-0.379999995,8,,,, 
1955267442,58309,47.385968,8.5434284,465.245,1.299999952,0.571051121,3,8.726000786,1.29E-43,-1.179999948,-0.199999988,-0.379999995,8,,,, 
1955300775,58310,47.385968,8.5434284,465.245,1.299999952,0.571051121,3,8.726000786,1.29E-43,-1.179999948,-0.199999988,-0.379999995,8,,,, 
1955334108,58311,47.385968,8.5434284,465.245,1.299999952,0.571051121,3,8.726000786,1.29E-43,-1.179999948,-0.199999988,-0.379999995,8,,,, 
1955368212,58312,47.3859656,8.5434282,465.253,1.319999933,0.571114659,3,8.730999947,1.29E-43,-1.319999933,0.049999997,-0.109999999,8,,,, 
1955401545,58313,47.3859656,8.5434282,465.253,1.319999933,0.571114659,3,8.730999947,1.29E-43,-1.319999933,0.049999997,-0.109999999,8,,,, 
1955434878,58314,47.3859656,8.5434282,465.253,1.319999933,0.571114659,3,8.730999947,1.29E-43,-1.319999933,0.049999997,-0.109999999,8,,,, 
1955468211,58315,47.3859656,8.5434282,465.253,1.319999933,0.571114659,3,8.730999947,1.29E-43,-1.319999933,0.049999997,-0.109999999,8,,,, 
1955501544,58316,47.3859656,8.5434282,465.253,1.319999933,0.571114659,3,8.730999947,1.29E-43,-1.319999933,0.049999997,-0.109999999,8,,,, 
1955534877,58317,47.3859656,8.5434282,465.253,1.319999933,0.571114659,3,8.730999947,1.29E-43,-1.319999933,0.049999997,-0.109999999,8,,,, 
1955568099,58318,47.3859636,8.5434284,465.173,1.389999986,0.571181297,3,8.737000465,1.29E-43,-1.209999919,0.01,-0.029999999,8,,,, 
1955601432,58319,47.3859636,8.5434284,465.173,1.389999986,0.571181297,3,8.737000465,1.29E-43,-1.209999919,0.01,-0.029999999,8,,,, 
1955634765,58320,47.3859636,8.5434284,465.173,1.389999986,0.571181297,3,8.737000465,1.29E-43,-1.209999919,0.01,-0.029999999,8,,,, 
1955668098,58321,47.3859636,8.5434284,465.173,1.389999986,0.571181297,3,8.737000465,1.29E-43,-1.209999919,0.01,-0.029999999,8,,,, 
1955701431,58322,47.3859636,8.5434284,465.173,1.389999986,0.571181297,3,8.737000465,1.29E-43,-1.209999919,0.01,-0.029999999,8,,,, 
1955734764,58323,47.3859636,8.5434284,465.173,1.389999986,0.571181297,3,8.737000465,1.29E-43,-1.209999919,0.01,-0.029999999,8,,,, 
1955765904,58324,47.3859622,8.5434287,465.114,1.339999914,0.571245551,3,8.74600029,1.29E-43,-0.839999974,0.02,0,8,,,, 
1955799237,58325,47.3859622,8.5434287,465.114,1.339999914,0.571245551,3,8.74600029,1.29E-43,-0.839999974,0.02,0,8,,,, 
1955832570,58326,47.3859622,8.5434287,465.114,1.339999914,0.571245551,3,8.74600029,1.29E-43,-0.839999974,0.02,0,8,,,, 
1955865903,58327,47.3859622,8.5434287,465.114,1.339999914,0.571245551,3,8.74600029,1.29E-43,-0.839999974,0.02,0,8,,,, 
1955899236,58328,47.3859622,8.5434287,465.114,1.339999914,0.571245551,3,8.74600029,1.29E-43,-0.839999974,0.02,0,8,,,, 
1955932569,58329,47.3859622,8.5434287,465.114,1.339999914,0.571245551,3,8.74600029,1.29E-43,-0.839999974,0.02,0,8,,,, 
1955967607,58330,47.3859612,8.5434291,464.95,1.339999914,0.571310103,3,8.751000404,1.30E-43,-0.849999964,0.01,-0.159999996,8,,,, 
1956000940,58331,47.3859612,8.5434291,464.95,1.339999914,0.571310103,3,8.751000404,1.30E-43,-0.849999964,0.01,-0.159999996,8,,,, 
1956034273,58332,47.3859612,8.5434291,464.95,1.339999914,0.571310103,3,8.751000404,1.30E-43,-0.849999964,0.01,-0.159999996,8,,,, 
1956067606,58333,47.3859612,8.5434291,464.95,1.339999914,0.571310103,3,8.751000404,1.30E-43,-0.849999964,0.01,-0.159999996,8,,,, 
1956100939,58334,47.3859612,8.5434291,464.95,1.339999914,0.571310103,3,8.751000404,1.30E-43,-0.849999964,0.01,-0.159999996,8,,,, 
1956134272,58335,47.3859612,8.5434291,464.95,1.339999914,0.571310103,3,8.751000404,1.30E-43,-0.849999964,0.01,-0.159999996,8,,,, 
1956166388,58336,47.3859594,8.5434291,464.954,1.309999943,0.571372926,3,8.755000114,1.30E-43,-1.069999933,0.07,-0.119999997,8,,,, 
1956199721,58337,47.3859594,8.5434291,464.954,1.309999943,0.571372926,3,8.755000114,1.30E-43,-1.069999933,0.07,-0.119999997,8,,,, 
1956233054,58338,47.3859594,8.5434291,464.954,1.309999943,0.571372926,3,8.755000114,1.30E-43,-1.069999933,0.07,-0.119999997,8,,,, 
1956266387,58339,47.3859594,8.5434291,464.954,1.309999943,0.571372926,3,8.755000114,1.30E-43,-1.069999933,0.07,-0.119999997,8,,,, 
1956299720,58340,47.3859594,8.5434291,464.954,1.309999943,0.571372926,3,8.755000114,1.30E-43,-1.069999933,0.07,-0.119999997,8,,,, 
1956333053,58341,47.3859594,8.5434291,464.954,1.309999943,0.571372926,3,8.755000114,1.30E-43,-1.069999933,0.07,-0.119999997,8,,,, 
1956377409,58342,47.3859583,8.5434303,464.801,1.090000033,0.571425319,3,8.760000229,1.30E-43,-0.899999976,0.409999996,0.02,8,,,, 
1956410742,58343,47.3859583,8.5434303,464.801,1.090000033,0.571425319,3,8.760000229,1.30E-43,-0.899999976,0.409999996,0.02,8,,,, 
1956444075,58344,47.3859583,8.5434303,464.801,1.090000033,0.571425319,3,8.760000229,1.30E-43,-0.899999976,0.409999996,0.02,8,,,, 
1956477408,58345,47.3859583,8.5434303,464.801,1.090000033,0.571425319,3,8.760000229,1.30E-43,-0.899999976,0.409999996,0.02,8,,,, 
1956510741,58346,47.3859583,8.5434303,464.801,1.090000033,0.571425319,3,8.760000229,1.30E-43,-0.899999976,0.409999996,0.02,8,,,, 
1956544074,58347,47.3859583,8.5434303,464.801,1.090000033,0.571425319,3,8.760000229,1.30E-43,-0.899999976,0.409999996,0.02,8,,,, 
